id,date,title,summary
4491640,2022-03-01,Is Intel Stock A Buy Or Sell After The Recent Drop?,"Intel's recent stock slide is tied to its Q4 results as well as the more recent Investor Meeting. The guidance provided at this meeting does not inspire confidence, and there is a significant risk that Intel will miss its guidance. Considering these factors, there is far more downside than upside to the stock at the current level."
4496820,2022-03-21,Intel: Market Punishes Gelsinger And Will Regret It,
4496949,2022-03-22,Intel: Investing To Regain Tech Leadership,"In a decade or so from now, computing, as it is known today, will be unrecognizable due to several breakthrough advances. There is one company leading this charge forward, Intel. The fundamental computing building block will be replaced from a FinFET to a RibbonFET. Intel will have the most advanced process technology (again). Chips will be built from smaller chiplets in 3D. This means computers will be designed like building with lego blocks. Intel again leads this change. Data centers will be interconnected through light instead of electrons with integrated silicon photonics. Only Intel has this futuristic technology. Since Intel is becoming a foundry, the above technology means all leading-edge chip companies will flock to Intel. TSMC’s (and Nvidia’s) dominance will end."
4497827,2022-03-25,Intel: We Still Have A Problem,
4497952,2022-03-26,Intel: Major Nvidia Foundry Endorsement,"Since the beginning (March 2021), I have identified the new Intel Foundry Services business as a major future growth engine for Intel. After Qualcomm, the U.S. government and Cisco, Intel’s foundry has now received endorsement from Nvidia CEO Jensen Huang. The momentum IFS has gained in just one year is unprecedented. Co-opetition reigns supreme in the semiconductor industry, and Intel stands to benefit."
4498509,2022-03-29,Intel's Turnaround Makes It A Buy,Intel's turnaround efforts are continuing to show progress as the company strives to achieve its long-term vision. Geopolitical threats and digitalization are creating two favorable underlying trends supporting Intel's transition. The company's current low valuation provides both value and growth for investors. I believe Intel is a long-term buy as the company continues to turn around its business.
4498488,2022-03-29,Intel: Finally Time To Buy,"We determined AMD’s superior CPU performance over Intel by analyzing 232 products across 4 to 5 generations based on their average benchmark scores for each product generation. However, Intel's jump in its CPU performance in the recent year has made it more competitive than before, enabling it to better defend its market share. On top of that, we determined that Intel’s market share in the semiconductor market could be buoyed by its aggressive expansion plans as well as its new foundry services segment. We revised our growth projections for Intel upwards, deriving a strong buying opportunity for its shares."
4498627,2022-03-30,Intel Spices Up PC Market With ARC GPU Launch,"Intel announced the Arc A series, targeted at laptops. A version of Arc for desktops has been promised for Q2 of this year, while a workstation version is due by Q3 of the year. Add to that the significant preview that Intel gave of its very impressive-looking GPU architecture for datacenter, HPC, and supercomputer applications around this time last year, and it’s clear that the company is once again getting very serious about graphics and GPU acceleration. From photo and video editing to game physics and rendering, the rise of PC-native AI-enhanced applications puts Intel’s Arc in a very different competitive light given how much focus the company placed on accelerated AI features in its new chip."
4498647,2022-03-30,Is Intel A Good Dividend Stock? Probably Not At Today's Price,
4499094,2022-04-01,Will Intel Stock Likely Go Up To $60 In 2022? Consider Management Guidance And Valuations,
4500813,2022-04-11,Intel And AMD: Both Poised To Cater Our Insatiable Chip Appetite,"As the two silicon titans, both Intel and AMD are good candidates to play the unstoppable secular trend of our digital future. And recent corrections provide entry opportunities for both. This article provides an in-depth comparison so you can pick the one that suits your risk profile and time frame. The year 2021 finished with AMD setting an all-time CPU market share record as Intel gains in desktop and notebook PCs. Intel’s acquisition of Tower Semiconductor accelerates its vertical integration with direct access to a wafer foundry."
4501114,2022-04-13,Intel: Full Transparency - Arc GPU Flop,"Intel will (finally) be reporting the results of its restructured businesses, giving full transparency: PC, data center, networking, graphics, foundry, and Mobileye. The Arc launch was a flop as there are still no high-end parts, but seems to ramp pretty quickly to perhaps a (nearly) 10Mu 2022 exit rate. Since Intel remains in the investment phase through 2024, investors should judge Intel on its technology milestones rather than financials (which will still grow). Since the stock price won’t follow this advice, investors should be smarter than the market and buy the dip. Semiconductors are not a cyclical market and neither is Intel a PC company. Pat Gelsinger expects growth to continue for the next decade."
4501472,2022-04-14,Intel May Have Bottomed Out Despite The Rising Rate And QE Cut. Here Is Why,"Wide-moat Intel is fairly valued with a P/E at 9.70x compared to its rivals AMD at 39.30x and NVIDIA at 60.05x. Product roadmap to Intel 20A Architecture, Fab expansion in Ohio, launch of ARC GPU, and the venture into ARM should provide high growth opportunities for Intel in the long term. INTC commands high LTM EBITDA margin of 42.90% compared to AMD at 20.3% and NVDIA at 39.76%. Cash from operations have also been growing at a 5-year CAGR of 11.17%, generating over $30 billion in LTM 2021. I recommend buying INTC stock at the $43-46 range and a price target of $64.31. Intel should provide investors with lower downside risk (low valuation) and higher upside potential (high growth opportunities)."
